MOLECULE_ID;SMILES;CELL_LINE;TEST_TYPE;RACEMAT;R;S;RR;SS;RS;SR;CIS;TRANS;INDOLE;IC50;Source;Reference
WO2017202816A1_AN_97;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CO)C(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;15;patent;WO2017202816A1
WO2017202816A1_AN_100;COC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NC(CO)C(F)(F)F)C3=CC(=CC=C3)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;10.9;patent;WO2017202816A1
WO2017202816A1_AN_103;C1CC[C@@H]([C@@H](C1)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;1;0;0;15.9;patent;WO2017202816A1
WO2017202816A1_AN_106;COC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@@H]3CCCC[C@@H]3O)C4=CC(=CC=C4)F;0;Luminescence;1;0;0;0;0;0;0;1;0;0;19.8;patent;WO2017202816A1
WO2017202816A1_AN_109;C1C[C@H]([C@H](C1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;1;0;0;17.8;patent;WO2017202816A1
WO2017202816A1_AN_110;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;17.9;patent;WO2017202816A1
WO2017202816A1_AN_111;C1C[C@@H]([C@@H](C1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;0;0;0;0;0;0;1;0;0;0;20.3;patent;WO2017202816A1
WO2017202816A1_AN_112;C1CC[C@@H]([C@H](C1)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;0;0;0;0;1;0;0;0;0;0;22.2;patent;WO2017202816A1
WO2017202816A1_AN_113;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC;0;Luminescence;0;0;1;0;0;0;0;0;0;0;18;patent;WO2017202816A1
WO2017202816A1_AN_114;C[C@@H]([C@H](C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;0;0;1;0;0;0;0;0;23;patent;WO2017202816A1
WO2017202816A1_AN_115;C1C[C@@H]([C@H](C1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;0;0;0;0;1;0;0;0;0;0;27.2;patent;WO2017202816A1
WO2017202816A1_AN_116;C[C@@H]([C@H](C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC;0;Luminescence;0;0;0;0;1;0;0;0;0;0;29;patent;WO2017202816A1
WO2017202816A1_AN_117;C1CC[C@@H]([C@H](C1)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O ;0;Luminescence;1;0;0;0;0;0;0;0;1;0;36.7;patent;WO2017202816A1
WO2017202816A1_AN_120;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)OC(F)F)C(=O)NCC(C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;44.7;patent;WO2017202816A1
WO2017202816A1_AN_123;C1C[C@H]([C@@H](C1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;1;0;36.3;patent;WO2017202816A1
WO2017202816A1_AN_126;COC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NCC(C(F)(F)F)O)C3=CC(=CC=C3)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;51.3;patent;WO2017202816A1
WO2017202816A1_AN_129;C1CCC(CC1)(CNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;452;patent;WO2017202816A1
WO2017202816A1_AN_130;C1CC[C@H]([C@H](C1)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)OC(F)F)O;0;Luminescence;1;0;0;0;0;0;0;1;0;0;43.7;patent;WO2017202816A1
WO2017202816A1_AN_131;CC(C(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;46.9;patent;WO2017202816A1
WO2017202816A1_AN_132;C[C@@H]([C@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;0;0;0;0;1;0;0;0;0;0;136;patent;WO2017202816A1
WO2017202816A1_AN_133;C1C[C@H]([C@H](C1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;0;0;0;0;0;1;0;0;0;0;158;patent;WO2017202816A1
WO2017202816A1_AN_134;C1[C@H]([C@@H](CO1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;1;0;172;patent;WO2017202816A1
WO2017202816A1_AN_137;CC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;49.9;patent;WO2017202816A1
WO2017202816A1_AN_138;CC(C(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC;0;Luminescence;1;0;0;0;0;0;0;0;0;0;50.2;patent;WO2017202816A1
WO2017202816A1_AN_139;COC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@@H]3CCC[C@@H]3O)C4=CC(=CC=C4)F;0;Luminescence;0;0;0;0;0;1;0;0;0;0;69.7;patent;WO2017202816A1
WO2017202816A1_AN_140;CC(C(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;205;patent;WO2017202816A1
WO2017202816A1_AN_143;C[C@@H]([C@H](C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)F;0;Luminescence;0;0;0;0;1;0;0;0;0;0;80.7;patent;WO2017202816A1
WO2017202816A1_AN_144;C1COCC1C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)OC(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;83.7;patent;WO2017202816A1
WO2017202816A1_AN_149;C1COCCC1C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;187;patent;WO2017202816A1
WO2017202816A1_AN_152;COC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@H]3CCCC[C@@H]3O)C4=CC(=CC=C4)F;0;Luminescence;1;0;0;0;0;0;0;0;1;0;132;patent;WO2017202816A1
WO2017202816A1_AN_153;COC(=O)[C@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;143;patent;WO2017202816A1
WO2017202816A1_AN_154;COC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)N[C@H]3CCC[C@@H]3O)C4=CC(=CC=C4)F;0;Luminescence;1;0;0;0;0;0;0;0;1;0;169;patent;WO2017202816A1
WO2017202816A1_AN_155;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;170;patent;WO2017202816A1
WO2017202816A1_AN_156;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC[C@@H](CO)O;0;Luminescence;0;0;1;0;0;0;0;0;0;0;199;patent;WO2017202816A1
WO2017202816A1_AN_157;C1CCC(C1)[C@@H](CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;222;patent;WO2017202816A1
WO2017202816A1_AN_158;CCC(C1CCOC1)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)OC;0;Luminescence;1;0;0;0;0;0;0;0;0;0;275;patent;WO2017202816A1
WO2017202816A1_AN_159;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC[C@H](CO)O;0;Luminescence;0;1;0;0;0;0;0;0;0;0;284;patent;WO2017202816A1
WO2017202816A1_AN_160;COCC(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;311;patent;WO2017202816A1
WO2017202816A1_AN_161;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)N[C@H](CC4=CN=CN4)CO;0;Luminescence;0;1;0;0;0;0;0;0;0;0;315;patent;WO2017202816A1
WO2017202816A1_AN_162;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)N[C@@H](CO)C(=O)N;0;Luminescence;0;0;1;0;0;0;0;0;0;0;483;patent;WO2017202816A1
WO2017202816A1_AN_163;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CC(=O)N)CO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;498;patent;WO2017202816A1
WO2017202816A1_AN_164;C1CC[C@H]([C@@H](C1)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;0;0;0;1;0;0;0;0;0;0;596;patent;WO2017202816A1
WO2017202816A1_AN_166;C1[C@@H]([C@@H](CO1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;0;0;0;0;1;0;0;0;0;0;40.5;patent;WO2017202816A1
WO2017202816A1_AN_167;C1[C@@H]([C@H](CO1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;0;0;0;0;0;0;1;0;0;0;163;patent;WO2017202816A1
WO2017202816A1_AN_168;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;6.92;patent;WO2017202816A1
WO2017202816A1_AN_169;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)OC(F)(F)F)C(=O)NC(CO)C(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;11.1;patent;WO2017202816A1
WO2017202816A1_AN_172;CC[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;26.3;patent;WO2017202816A1
WO2017202816A1_AN_173;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;33.1;patent;WO2017202816A1
WO2017202816A1_AN_174;C1COCC1C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;33.3;patent;WO2017202816A1
WO2017202816A1_AN_179;CC(C(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;73.6;patent;WO2017202816A1
WO2017202816A1_AN_182;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)OC(F)(F)F)C(=O)NCC(C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;34.1;patent;WO2017202816A1
WO2017202816A1_AN_185;C[C@@H]([C@H](C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;0;0;0;1;0;0;0;0;0;39;patent;WO2017202816A1
WO2017202816A1_AN_186;CC(C)(CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;188;patent;WO2017202816A1
WO2017202816A1_AN_187;C1CC1(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;102;patent;WO2017202816A1
WO2017202816A1_AN_188;CC(C)(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;78.8;patent;WO2017202816A1
WO2017202816A1_AN_189;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NCCCO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;186;patent;WO2017202816A1
WO2017202816A1_AN_190;C1CC1C(CNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;277;patent;WO2017202816A1
WO2017202816A1_AN_193;C1CC1C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;25.2;patent;WO2017202816A1
WO2017202816A1_AN_196;C1CC1(CNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;104;patent;WO2017202816A1
WO2017202816A1_AN_197;CC(C(C(F)(F)F)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;19.7;patent;WO2017202816A1
WO2017202816A1_AN_200;CC(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)CO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;75;patent;WO2017202816A1
WO2017202816A1_AN_203;CC(CCNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;213;patent;WO2017202816A1
WO2017202816A1_AN_206;CC(CCO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;62.5;patent;WO2017202816A1
WO2017202816A1_AN_209;C1CC(C1)C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;32.7;patent;WO2017202816A1
WO2017202816A1_AN_212;C1CC(C1)(CNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;35.9;patent;WO2017202816A1
WO2017202816A1_AN_213;C1CC(C1)(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;87.2;patent;WO2017202816A1
WO2017202816A1_AN_214;C1CCC(C1)(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;83.2;patent;WO2017202816A1
WO2017202816A1_AN_215;C1CCC(CC1)(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;166;patent;WO2017202816A1
WO2017202816A1_AN_216;CC(C(C(F)(F)F)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;116;patent;WO2017202816A1
WO2017202816A1_AN_219;C1=CC=C(C=C1)C[C@H](CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;0;1;0;0;0;0;0;0;0;0;3380;patent;WO2017202816A1
WO2017202816A1_AN_220;C1=CC=C(C=C1)C[C@@H](CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;103;patent;WO2017202816A1
WO2017202816A1_AN_221;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NCC(C(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;76.4;patent;WO2017202816A1
WO2017202816A1_AN_224;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CCO)CO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;279;patent;WO2017202816A1
WO2017202816A1_AN_227;COCCC(CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;357;patent;WO2017202816A1
WO2017202816A1_AN_228;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CO)CO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;335;patent;WO2017202816A1
WO2017202816A1_AN_229;COC[C@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;150;patent;WO2017202816A1
WO2017202816A1_AN_230;C1CC(OC1)C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;137;patent;WO2017202816A1
WO2017202816A1_AN_231;C[C@H]([C@@H](C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;0;1;0;0;0;0;0;0;47.2;patent;WO2017202816A1
WO2017202816A1_AN_232;C1CCC(C1)C(CNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;119;patent;WO2017202816A1
WO2017202816A1_AN_233;CCC(CC)C(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;172;patent;WO2017202816A1
WO2017202816A1_AN_234;CN1CCC(CC1)(CNC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;1560;patent;WO2017202816A1
WO2017202816A1_AN_235;CN(C)CC(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;3000;patent;WO2017202816A1
WO2017202816A1_AN_236;CC1=CC=C(C=C1)C2=NN(C(=O)C(=C2)C(=O)NC(CO)C3CC3)C4=CC(=CC=C4)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;82.3;patent;WO2017202816A1
WO2017202816A1_AN_237;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;12.3;patent;WO2017202816A1
WO2017202816A1_AN_238;C[C@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F;0;Luminescence;0;1;0;0;0;0;0;0;0;0;98.8;patent;WO2017202816A1
WO2017202816A1_AN_245;CC(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F)CO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;37.2;patent;WO2017202816A1
WO2017202816A1_AN_246;C[C@@H](CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F)CO;0;Luminescence;0;0;1;0;0;0;0;0;0;0;27.8;patent;WO2017202816A1
WO2017202816A1_AN_247;CC(CCNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;83.5;patent;WO2017202816A1
WO2017202816A1_AN_248;C[C@@H](CCNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F)O;0;Luminescence;0;0;1;0;0;0;0;0;0;0;97.3;patent;WO2017202816A1
WO2017202816A1_AN_249;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)(F)F)C(=O)NCCCO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;88.4;patent;WO2017202816A1
WO2017202816A1_AN_250;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)(F)F)C(=O)NC(CO)CO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;46.9;patent;WO2017202816A1
WO2017202816A1_AN_251;C1=CC=C(C=C1)C[C@@H](CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)C(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;5090;patent;WO2017202816A1
WO2017202816A1_AN_252;C1=CC=C(C=C1)C[C@H](CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)C(F)(F)F;0;Luminescence;0;1;0;0;0;0;0;0;0;0;6430;patent;WO2017202816A1
WO2017202816A1_AN_253;CC(CCO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;28.9;patent;WO2017202816A1
WO2017202816A1_AN_256;CC(C)(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;14.4;patent;WO2017202816A1
WO2017202816A1_AN_259;COCCC(CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)C(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;38.2;patent;WO2017202816A1
WO2017202816A1_AN_261;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)(F)F)C(=O)NCC(C(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;22.6;patent;WO2017202816A1
WO2017202816A1_AN_262;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)(F)F)C(=O)NC(CCO)CO;0;Luminescence;1;0;0;0;0;0;0;0;0;0;55.1;patent;WO2017202816A1
WO2017202816A1_AN_263;C1CC(OC1)C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)C(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;35.4;patent;WO2017202816A1
WO2017202816A1_AN_264;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)(F)F)C(=O)NC[C@@H](CO)O;0;Luminescence;0;0;1;0;0;0;0;0;0;0;70.5;patent;WO2017202816A1
WO2017202816A1_AN_265;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)(F)F)C(=O)NC[C@H](CO)O;0;Luminescence;0;1;0;0;0;0;0;0;0;0;60.4;patent;WO2017202816A1
WO2017202816A1_AN_267;C1CC1C(CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)C(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;29;patent;WO2017202816A1
WO2017202816A1_AN_272;CC(C)(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;36;patent;WO2017202816A1
WO2017202816A1_AN_274;C1C[C@H]([C@@H](C(C1)(F)F)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CC=C3)F)C4=CC=C(C=C4)Cl;0;Luminescence;1;0;0;0;0;0;0;0;1;0;20.6;patent;WO2017202816A1
WO2017202816A1_AN_277;CC(C)(C(C(F)(F)F)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;4.94;patent;WO2017202816A1
WO2017202816A1_AN_280;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)Cl)C(=O)NC(CO)(CO)C(F)(F)F;0;Luminescence;1;0;0;0;0;0;0;0;0;0;19.2;patent;WO2017202816A1
WO2017202816A1_AN_281;CC(C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC=C(C=C3)Cl;0;Luminescence;1;0;0;0;0;0;0;0;0;0;22;patent;WO2017202816A1
WO2017202816A1_AN_282;C1=CC(=CC(=C1)F)N2C(=O)C(=CC(=N2)C3=CC(=C(C=C3)Cl)F)C(=O)NCC(C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;181;patent;WO2017202816A1
WO2017202816A1_AN_285;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;93.9;patent;WO2017202816A1
WO2017202816A1_AN_286;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CC=C2)F)C3=CC(=C(C=C3)Cl)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;277;patent;WO2017202816A1
